Kingdom,Phylum,Class,Order,Family,Genus,Species,Control,Mock,Sample,ASV,contam_phy,contam_harsh
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0,0.000117910725164371,ASV_0971,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Genus_Alistipes,0,0,0.000112638771166884,ASV_0972,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,Brevibacillus,borstelensis/panacihumi/thermoruber,0,0,6.576843627607e-05,ASV_0973,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,Brevibacillus,aydinogluensis/brevis/thermoruber,0,0,8.13940193120872e-05,ASV_0974,FALSE,FALSE
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,guangdongensis/hankookensis/oligophenolica/panni/phyllosphaerae,0,0,0.000179663923318311,ASV_0975,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,9.38964466750411e-05,ASV_0976,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,0.000113554153972006,ASV_0977,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Genus_Holdemania,0,0,0.000101325696932141,ASV_0978,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis,0,0.00227462279172037,4.8721031115318e-05,ASV_0979,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Genus_Staphylococcus,0,0,0.000130575845072879,ASV_0980,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,0.000116543842834611,ASV_0981,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0,0.000229633115663192,ASV_0982,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,8.88430660556487e-05,ASV_0983,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Murdochiella,asaccharolytica,0,0.000385445575084798,0.000224970058479572,ASV_0984,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Pseudoramibacter,Genus_Pseudoramibacter,0,0,0.000111446750461789,ASV_0985,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,0.000171930412309104,ASV_0986,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,8.81361553851182e-05,ASV_0987,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0,0.000104350370454778,ASV_0989,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,0.000147545591996673,ASV_0990,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_2,Family_Bacillaceae_2,Family_Bacillaceae_2,0,0,0.000126869281360835,ASV_0991,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Gordoniaceae,Gordonia,alkaliphila/phosphorivorans,0,0,6.99299384802723e-05,ASV_0992,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,Fontibacillus,Genus_Fontibacillus,0,0,9.62560332539501e-05,ASV_0993,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,0.000109084229250965,ASV_0995,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,9.36975130551449e-05,ASV_0996,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Order_Bacillales,Order_Bacillales,Order_Bacillales,0,0,9.7194650182117e-05,ASV_0997,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,9.69870696120501e-05,ASV_0998,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Genus_Holdemania,0,0,7.60031525712369e-05,ASV_1000,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,8.7835484705768e-05,ASV_1001,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Class_Actinobacteria,Class_Actinobacteria,Class_Actinobacteria,Class_Actinobacteria,0,0,9.19911625956131e-05,ASV_1002,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,6.39644870829784e-05,ASV_1003,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,Genus_Acetatifactor,0,0,7.17164936327532e-05,ASV_1004,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Genus_Christensenella,0,0,6.60701465967864e-05,ASV_1005,FALSE,FALSE
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,Genus_Pelomonas,0,0.000157583550798633,6.39047179288521e-05,ASV_1006,FALSE,FALSE
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Family_Weeksellaceae,Family_Weeksellaceae,0,0,0.000128941489994157,ASV_1007,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,0.000118412144090729,ASV_1008,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Class_Bacilli,Class_Bacilli,Class_Bacilli,Class_Bacilli,0,0,8.64732526093904e-05,ASV_1010,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae,Family_Muribaculaceae,0,0,7.62721682867678e-05,ASV_1011,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Clostridium_XVIII,Genus_Clostridium_XVIII,0,0,7.9578449230455e-05,ASV_1012,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruthenibacterium,Genus_Ruthenibacterium,0,0,8.77688088645793e-05,ASV_1013,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,Genus_Clostridium_IV,0,0,8.43087812783851e-05,ASV_1014,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,0.000179709640011017,ASV_1016,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Psychromicrobium,Genus_Psychromicrobium,0,0,0.000463504699117014,ASV_1017,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Family_Microbacteriaceae,Family_Microbacteriaceae,0,0,7.38488686550688e-05,ASV_1018,FALSE,FALSE
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Family_Rhodobacteraceae,Family_Rhodobacteraceae,0,0,6.83158258237549e-05,ASV_1019,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,6.86847631225159e-05,ASV_1020,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,5.61033945366032e-05,ASV_1021,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,7.31094241277188e-05,ASV_1022,FALSE,FALSE
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Genus_Bdellovibrio,0,0,5.6507032166907e-05,ASV_1023,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sanguinis,0,0,6.42167253424303e-05,ASV_1024,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Genus_Christensenella,0,0,6.58069295227168e-05,ASV_1025,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Family_Erysipelotrichaceae,Family_Erysipelotrichaceae,0,0,6.5490807091971e-05,ASV_1026,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0,3.36722784885996e-05,ASV_1027,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Gordoniaceae,Gordonia,cholesterolivorans/sihwensis,0,0,4.68096114555275e-05,ASV_1028,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Genus_Turicibacter,0,0,4.61260579563005e-05,ASV_1029,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Family_Erysipelotrichaceae,Family_Erysipelotrichaceae,0,0,8.37039158488906e-05,ASV_1030,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,7.49251118068903e-05,ASV_1031,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Paludicola,Genus_Paludicola,0,0,6.84927209025066e-05,ASV_1032,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,pseudogenitalium/tuberculostearicum,0,0,0.000116823813710936,ASV_1033,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,6.33040858782116e-05,ASV_1034,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,0.000146424538950718,ASV_1035,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,5.98962547236526e-05,ASV_1036,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,5.29720519472913e-05,ASV_1037,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,3.14773966612988e-05,ASV_1038,FALSE,FALSE
Bacteria,Candidatus_Saccharibacteria,Phylum_Candidatus_Saccharibacteria,Phylum_Candidatus_Saccharibacteria,Phylum_Candidatus_Saccharibacteria,Phylum_Candidatus_Saccharibacteria,Phylum_Candidatus_Saccharibacteria,0,0,4.3175884445676e-05,ASV_1039,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Genus_Mycobacterium,0,0,5.82732720142992e-05,ASV_1040,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Family_Erysipelotrichaceae,Family_Erysipelotrichaceae,0,0,4.82520283778282e-05,ASV_1041,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,5.56870482910711e-05,ASV_1042,FALSE,FALSE
Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,atypica/parvula,0,0.00189551899310031,2.06519432972609e-05,ASV_1043,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0,6.57333708831289e-05,ASV_1044,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,5.2984388174835e-05,ASV_1045,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Symbiobacteriaceae,Symbiobacterium,thermophilum,0,0,3.39800150749639e-05,ASV_1046,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Genus_Prevotella,0,0,5.2606024661568e-05,ASV_1048,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,2.92041174471971e-05,ASV_1049,FALSE,FALSE
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Order_Flavobacteriales,Order_Flavobacteriales,Order_Flavobacteriales,0,0,5.26985407642316e-05,ASV_1050,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Genus_Duncaniella,0,0,3.48043010102913e-05,ASV_1051,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,oris/viscosus,0,0,5.37461213025456e-05,ASV_1052,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,leptum,0,0,3.7454150112924e-05,ASV_1053,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,3.70328050917531e-05,ASV_1054,FALSE,FALSE
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Labilithrix,Genus_Labilithrix,0,0,3.29596625029942e-05,ASV_1056,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Genus_Limosilactobacillus,0,0,5.02200160730445e-05,ASV_1057,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Genus_Limosilactobacillus,0,0,3.28266058580617e-05,ASV_1059,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Family_Erysipelotrichaceae,Family_Erysipelotrichaceae,0,0,3.12385767993559e-05,ASV_1060,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,3.84182782161445e-05,ASV_1061,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,cateniformis,0,0,3.42888284712594e-05,ASV_1062,FALSE,TRUE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Genus_Ligilactobacillus,0,0,0.00017620269794523,ASV_1063,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Family_Lactobacillaceae,Family_Lactobacillaceae,0,0,2.4356754507217e-05,ASV_1064,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,Paenibacillus,Genus_Paenibacillus,0,0,3.48301875239334e-05,ASV_1065,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Genus_Cutibacterium,0,0,2.50521827849622e-05,ASV_1066,FALSE,FALSE
Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,elsdenii,0,0,2.19468662303363e-05,ASV_1067,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0,1.89142940395567e-05,ASV_1069,FALSE,FALSE
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Order_Rhizobiales,Order_Rhizobiales,Order_Rhizobiales,0,0,2.21287759339954e-05,ASV_1070,FALSE,FALSE
Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Edaphobaculum,Genus_Edaphobaculum,0,0,1.93063488079547e-05,ASV_1071,FALSE,FALSE
Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,Order_Gp3,Order_Gp3,Order_Gp3,0,0,1.28826774965899e-05,ASV_1072,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Winkia,Genus_Winkia,0,0,0.000105721618767138,ASV_1073,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Family_Erysipelotrichaceae,Family_Erysipelotrichaceae,0,0,1.68991452398011e-05,ASV_1074,FALSE,FALSE
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Genus_Chryseobacterium,0,0,1.94226840245899e-05,ASV_1075,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Genus_Porphyromonas,0,0,1.62296036399016e-05,ASV_1078,FALSE,FALSE
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Parvibaculaceae,Parvibaculum,Genus_Parvibaculum,0,0,1.24015291259444e-05,ASV_1079,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,bennonis,0,0,9.68530694671782e-06,ASV_1080,FALSE,FALSE
